Title,Por_Sinonimos,Por_Abreviaturas,Por_Siglas,Por_verbs,Infinitive_Verbs_number,Gerund_Verbs_number,Participle_Verbs_number,Articles_number,Preposition_number,Noun,Por_Desconocidas,Por_Largas,Por_Superlativos,Por_Adverbios,Por_Simbolos,Mayusuculas_NoSiglas,Por_Inderterminados,Por_numeros,Por_complex,Por_muy_frecuentes,Por_frecuentes,Por_poco_frecuentes,Por_comillas,Por_Homo,Ratio_Palabra_Frases,Ratio_Caracteres_Palabra,Tipo
EvitarEngañosContratacion,5.674518201284797,2.569593147751606,0.9635974304068522,12.419700214132762,2.2483940042826553,0.5353319057815846,1.6059957173447537,12.526766595289079,15.63169164882227,26.659528907922912,2.569593147751606,0.7494646680942184,0.0,0.32119914346895073,0.4282655246252677,0.0,0.0,1.284796573875803,0.0,86.40256959314775,0.5353319057815846,0.7494646680942184,0.0,1.8201284796573876,23.35,4.643468950749464,Facil
ExpedienteInemFacil,2.6194144838212634,2.157164869029276,3.235747303543914,12.788906009244993,4.160246533127889,0.6163328197226502,1.2326656394453004,12.172573189522343,14.637904468412943,26.656394453004623,4.776579352850539,0.4622496147919877,0.0,0.3081664098613251,3.5439137134052388,0.3081664098613251,0.0,2.6194144838212634,0.0,80.73959938366718,0.4622496147919877,1.078582434514638,0.0,3.0816640986132513,46.357142857142854,4.25115562403698,Facil
ExportarParo,5.383022774327122,0.8281573498964804,1.7598343685300206,14.389233954451345,3.5196687370600412,0.7246376811594203,1.5527950310559007,12.629399585921325,14.803312629399587,23.80952380952381,3.1055900621118013,0.2070393374741201,0.0,0.4140786749482402,2.691511387163561,0.0,0.0,1.9668737060041408,0.0,84.88612836438924,0.2070393374741201,0.8281573498964804,0.0,1.3457556935817805,31.161290322580644,4.450310559006211,Facil
InformeVidaLaboralCertificadoDigital,2.6392961876832843,0.5865102639296188,0.4398826979472141,13.929618768328446,2.4926686217008798,0.7331378299120235,2.4926686217008798,13.489736070381232,15.249266862170089,26.24633431085044,3.5190615835777126,0.5865102639296188,0.0,0.0,0.8797653958944281,0.2932551319648094,0.0,1.1730205278592376,0.0,85.63049853372434,1.3196480938416422,0.0,0.0,1.7595307917888563,22.733333333333334,4.733137829912024,Facil
InscribirseGarantiaJuvenil,6.102362204724409,1.3779527559055118,1.6732283464566928,13.779527559055119,3.3464566929133857,0.2952755905511811,2.3622047244094486,10.433070866141732,16.141732283464567,25.885826771653544,2.854330708661417,1.1811023622047243,0.0,0.1968503937007874,2.1653543307086616,0.984251968503937,0.0,0.984251968503937,0.0,84.74409448818898,0.4921259842519685,1.0826771653543308,0.0,2.65748031496063,29.88235294117647,4.664370078740157,Facil
InstalarActivarDNIElectronico,3.943661971830986,0.2112676056338028,3.380281690140845,16.12676056338028,4.577464788732394,0.49295774647887325,2.183098591549296,14.577464788732394,15.070422535211268,22.464788732394368,4.436619718309859,0.6338028169014085,0.0,0.4225352112676056,0.14084507042253522,0.49295774647887325,0.07042253521126761,0.704225352112676,0.0,86.61971830985915,0.5633802816901409,0.28169014084507044,0.0,2.676056338028169,25.818181818181817,4.545774647887324,Facil
IPREM2019Facil,2.961672473867596,0.5226480836236934,3.1358885017421603,8.362369337979095,0.8710801393728222,0.0,2.0905923344947737,11.67247386759582,14.45993031358885,24.041811846689896,15.156794425087108,1.3937282229965158,0.0,0.17421602787456447,4.006968641114983,0.0,0.0,3.832752613240418,0.0,71.42857142857143,0.34843205574912894,0.34843205574912894,0.0,1.2195121951219512,38.266666666666666,4.275261324041812,Facil
NuevaAyudaDesempleados,4.361370716510903,0.778816199376947,2.803738317757009,10.43613707165109,1.4018691588785046,0.0,2.1806853582554515,12.305295950155763,16.822429906542055,24.299065420560748,3.8940809968847354,2.336448598130841,0.0,0.6230529595015576,3.7383177570093458,0.778816199376947,0.0,3.2710280373831777,0.0,83.64485981308411,1.0903426791277258,0.3115264797507788,0.0,1.8691588785046729,37.76470588235294,4.56386292834891,Facil
OficinasSEPE,2.9029029029029028,1.6016016016016017,2.4024024024024024,10.91091091091091,3.6036036036036037,0.4004004004004004,1.001001001001001,9.50950950950951,20.52052052052052,26.626626626626628,5.505505505505505,0.7007007007007007,0.0,0.1001001001001001,2.8028028028028027,0.1001001001001001,0.0,4.804804804804805,0.0,81.28128128128128,0.3003003003003003,2.2022022022022023,0.0,4.704704704704705,33.3,4.372372372372372,Facil
OficinaVirtualEmpleoFacil,4.353562005277045,0.9234828496042217,2.638522427440633,10.026385224274406,3.5620052770448547,0.0,1.3192612137203166,10.949868073878628,16.094986807387862,33.64116094986807,2.638522427440633,0.13192612137203166,0.0,0.0,3.6939313984168867,3.5620052770448547,0.0,1.187335092348285,0.0,82.58575197889182,0.13192612137203166,1.0554089709762533,0.0,2.1108179419525066,17.227272727272727,4.5488126649076515,Facil
OlvidoSellarParo,5.485232067510548,1.0548523206751055,1.1954992967651195,16.38537271448664,3.7974683544303796,0.5625879043600562,2.8832630098452885,14.135021097046414,15.049226441631506,22.855133614627285,1.6174402250351618,0.2812939521800281,0.0,0.5625879043600562,0.5625879043600562,0.14064697609001406,0.0,0.6329113924050633,0.0,88.88888888888889,0.14064697609001406,0.6329113924050633,0.0,3.4458509142053444,24.517241379310345,4.346694796061884,Facil
PagarMultasTrafico,4.319371727748691,1.1780104712041886,1.4397905759162304,13.089005235602095,4.057591623036649,0.2617801047120419,1.0471204188481675,13.612565445026178,17.93193717277487,26.047120418848166,3.926701570680628,0.7853403141361257,0.0,0.5235602094240838,0.39267015706806285,0.6544502617801047,0.0,1.0471204188481675,0.0,88.48167539267016,0.6544502617801047,0.2617801047120419,0.0,2.486910994764398,25.466666666666665,4.399214659685864,Facil
PagoUnicoFacil,6.5888240200166805,1.042535446205171,1.0842368640533777,13.96997497914929,5.087572977481234,0.2085070892410342,2.37698081734779,13.59466221851543,16.4720600500417,24.14512093411176,2.2101751459549623,0.9591326105087573,0.0,0.37531276063386154,1.0842368640533777,0.12510425354462051,0.0,1.4595496246872393,0.0,87.57297748123436,0.16680567139282734,0.4170141784820684,0.0,2.835696413678065,25.242105263157896,4.494578815679733,Facil
ParoEn2019,2.1103896103896105,0.5681818181818182,2.029220779220779,11.931818181818182,1.7857142857142858,0.08116883116883117,1.4610389610389611,10.38961038961039,14.61038961038961,20.86038961038961,7.142857142857143,0.7305194805194806,0.0,0.2435064935064935,4.3019480519480515,0.487012987012987,0.08116883116883117,3.7337662337662336,0.0,78.57142857142857,0.08116883116883117,0.16233766233766234,0.0,2.1103896103896105,31.58974358974359,4.116071428571429,Facil
ParoPrimeraVez,2.8242677824267783,0.8368200836820083,2.928870292887029,13.702928870292887,3.6610878661087867,0.0,1.1506276150627615,14.01673640167364,14.853556485355648,24.89539748953975,1.3598326359832635,0.20920502092050208,0.0,0.3138075313807531,3.5564853556485354,0.10460251046025104,0.20920502092050208,0.20920502092050208,0.0,85.66945606694561,0.10460251046025104,1.4644351464435146,0.0,2.928870292887029,25.83783783783784,4.2322175732217575,Facil
ParoSiendoFamiliarEmpresario,4.904171364148816,0.9582863585118376,0.6200676437429538,13.697857948139797,2.367531003382187,0.4509582863585118,1.2401352874859075,13.134160090191656,14.487034949267192,21.81510710259301,3.043968432919955,0.6200676437429538,0.0,0.9019165727170236,1.2401352874859075,0.16910935738444194,0.05636978579481398,0.6200676437429538,0.0,86.47125140924464,0.3382187147688839,0.7328072153325818,0.0,2.5366403607666292,36.204081632653065,4.528748590755355,Facil
PedirCitaSEPE,4.199772985244041,0.5675368898978433,3.2917139614074915,8.626560726447218,3.064699205448354,0.340522133938706,1.1350737797956867,7.832009080590239,12.372304199772985,29.511918274687854,21.225879682179343,0.22701475595913734,0.0,0.11350737797956867,2.724177071509648,0.5675368898978433,0.0,18.728717366628832,0.0,68.78547105561861,0.5675368898978433,1.5891032917139614,0.0,2.0431328036322363,44.05,4.4245175936435865,Facil
PedirTarjetaParo,4.769736842105263,1.2335526315789473,1.3157894736842106,13.898026315789474,6.167763157894737,0.32894736842105265,0.6578947368421053,12.5,15.789473684210526,26.973684210526315,1.8092105263157894,0.41118421052631576,0.0,0.6578947368421053,1.9736842105263157,0.0,0.0,0.16447368421052633,0.0,87.66447368421052,0.16447368421052633,0.9046052631578947,0.0,1.9736842105263157,31.17948717948718,4.4506578947368425,Facil
PlanRetornoDobleNacionalidad,8.031837916063676,0.6512301013024602,1.1577424023154848,12.51808972503618,3.6903039073806077,0.361794500723589,2.7496382054992763,10.709117221418234,16.78726483357453,27.424023154848047,3.183791606367583,0.7959479015918958,0.0,0.4341534008683068,2.460202604920405,0.0723589001447178,0.0,1.3748191027496381,0.0,84.87698986975398,0.723589001447178,0.7959479015918958,0.0,2.170767004341534,25.12727272727273,4.709840810419681,Facil
PrestacionDesempleo,6.902356902356902,1.4590347923681257,1.9640852974186307,12.289562289562289,2.974186307519641,0.05611672278338945,2.974186307519641,11.616161616161616,15.993265993265993,25.196408529741863,5.4433221099887765,0.5611672278338945,0.0,0.4489337822671156,2.6936026936026938,0.39281705948372614,0.0,2.6374859708193044,0.0,83.05274971941638,0.16835016835016836,0.5050505050505051,0.0,2.525252525252525,25.82608695652174,4.508978675645342,Facil
PrestacionDesempleoEREExtincionFacil,3.374777975133215,1.0657193605683837,1.7761989342806395,11.72291296625222,2.3090586145648313,0.0,2.664298401420959,12.788632326820604,16.163410301953817,24.866785079928952,3.730017761989343,0.8880994671403197,0.0,0.17761989342806395,3.552397868561279,0.3552397868561279,0.0,2.1314387211367674,0.0,83.83658969804618,0.8880994671403197,0.3552397868561279,0.0,1.4209591474245116,26.80952380952381,4.406749555950267,Facil
PrestaciónCeseActividadAutonomoFacil,4.61642905634759,1.1541072640868975,0.8825526137135098,10.930074677528852,2.7834351663272234,0.5431093007467753,1.9687712152070604,12.219959266802444,16.76849966055669,24.37202987101154,3.801765105227427,0.5431093007467753,0.0,0.4073319755600815,2.104548540393754,0.0,0.0,2.308214528173795,0.0,85.06449422946368,0.0,0.13577732518669383,0.0,2.0366598778004072,26.303571428571427,4.535641547861507,Facil
PrestaciónMaternidadFacil,4.513217279174726,0.9671179883945842,0.7092198581560284,12.83043197936815,3.417150225660864,0.6447453255963894,1.2894906511927788,13.47517730496454,16.37653127014829,23.662153449387493,2.514506769825919,1.0960670535138621,0.0,0.5157962604771116,1.7408123791102514,0.06447453255963895,0.0,1.9342359767891684,0.0,87.81431334622825,0.2578981302385558,0.06447453255963895,0.0,1.5473887814313345,34.46666666666667,4.6157317859445515,Facil
QuienesObligadosDeclaracionRenta,2.831402831402831,0.7722007722007722,1.1583011583011582,15.315315315315315,3.474903474903475,0.0,3.474903474903475,12.612612612612613,15.83011583011583,21.364221364221365,3.346203346203346,0.3861003861003861,0.0,0.2574002574002574,0.2574002574002574,0.2574002574002574,0.0,0.9009009009009009,0.0,85.45688545688546,1.287001287001287,0.2574002574002574,0.0,2.9601029601029603,22.2,4.652509652509653,Facil
ReferenciaCatastralInmueble,3.344120819848975,2.0496224379719523,2.0496224379719523,14.778856526429342,4.207119741100324,0.32362459546925565,1.2944983818770226,12.405609492988134,12.297734627831716,24.919093851132686,4.53074433656958,0.0,0.0,0.10787486515641856,1.2944983818770226,0.10787486515641856,0.0,0.10787486515641856,0.0,84.03451995685005,0.21574973031283712,0.43149946062567424,0.0,2.26537216828479,24.394736842105264,4.435814455231931,Facil
RentaAgraria,5.7857701329163405,1.1727912431587177,1.2509773260359656,10.16419077404222,2.9710711493354185,0.07818608287724785,2.7365129007036746,11.727912431587178,18.373729476153244,26.426896012509772,7.427677873338546,0.8600469116497264,0.0,0.07818608287724785,3.674745895230649,0.1563721657544957,0.0,4.691164972634871,0.0,82.09538702111024,0.23455824863174354,0.07818608287724785,0.0,2.8146989835809224,34.567567567567565,4.548084440969507,Facil
RentaMinimaDeInsercionFacil,4.23572744014733,0.5524861878453039,0.7366482504604052,10.497237569060774,2.578268876611418,0.1841620626151013,1.1049723756906078,11.602209944751381,14.180478821362799,32.96500920810313,4.972375690607735,0.1841620626151013,0.0,0.1841620626151013,1.8416206261510129,0.0,0.0,0.7366482504604052,0.0,85.6353591160221,0.1841620626151013,0.5524861878453039,0.0,0.5524861878453039,31.941176470588236,4.887661141804788,Facil
RenunciaPrestacionesDesempleo,7.441860465116279,1.6611295681063123,1.6611295681063123,17.87375415282392,4.916943521594685,0.7973421926910299,2.4584717607973423,13.754152823920267,14.617940199335548,23.52159468438538,1.3953488372093024,0.6644518272425249,0.0,0.0664451827242525,1.8604651162790697,0.7308970099667774,0.0,0.7308970099667774,0.0,88.17275747508306,0.132890365448505,1.2624584717607974,0.0,3.7209302325581395,31.354166666666668,4.426578073089701,Facil
RetornoVoluntarioProductivo,6.284153005464481,0.9562841530054644,0.273224043715847,13.524590163934427,4.918032786885246,0.273224043715847,2.185792349726776,12.978142076502733,19.12568306010929,27.595628415300546,1.9125683060109289,1.092896174863388,0.0,0.546448087431694,1.092896174863388,0.1366120218579235,0.0,0.9562841530054644,0.0,89.61748633879782,0.4098360655737705,0.273224043715847,0.0,4.371584699453552,34.857142857142854,4.830601092896175,Facil
SalariosSociales,4.216216216216216,0.972972972972973,0.6486486486486487,10.594594594594595,2.3783783783783785,0.10810810810810811,1.4054054054054055,12.864864864864865,13.297297297297296,29.72972972972973,3.5675675675675675,0.10810810810810811,0.0,0.10810810810810811,1.4054054054054055,0.10810810810810811,0.0,0.43243243243243246,0.0,84.54054054054055,0.32432432432432434,0.21621621621621623,0.0,0.43243243243243246,21.022727272727273,4.811891891891892,Facil
SeguridadSocial,2.493765586034913,0.49875311720698257,1.745635910224439,10.723192019950124,2.9925187032418954,0.0,0.9975062344139651,14.713216957605985,14.214463840399002,30.174563591022444,3.9900249376558605,0.24937655860349128,0.0,0.0,1.9950124688279303,0.24937655860349128,0.0,0.0,0.0,86.78304239401496,0.24937655860349128,0.49875311720698257,0.0,2.493765586034913,36.45454545454545,4.807980049875312,Facil
SellarParo,2.860548271752086,1.430274135876043,1.5494636471990464,12.276519666269369,3.4564958283671037,0.23837902264600716,0.834326579261025,14.898688915375446,15.852205005959476,25.506555423122766,2.7413587604290823,0.4767580452920143,0.0,0.834326579261025,1.3110846245530394,0.0,0.0,0.0,0.0,85.93563766388557,0.4767580452920143,0.5959475566150179,0.0,2.7413587604290823,19.976190476190474,4.222884386174017,Facil
SellarParoPorInternet,2.063273727647868,1.2379642365887207,1.5130674002751032,13.617606602475929,3.576341127922971,0.1375515818431912,1.2379642365887207,14.718019257221458,13.75515818431912,25.0343878954608,3.1636863823933976,0.2751031636863824,0.0,0.5502063273727648,1.9257221458046767,0.4126547455295736,0.0,0.8253094910591472,0.0,84.4566712517194,0.4126547455295736,0.5502063273727648,0.0,2.063273727647868,25.06896551724138,4.327372764786795,Facil
SellarParoPorTelefono,3.2719836400817996,0.8179959100204499,1.6359918200408998,12.474437627811861,3.885480572597137,0.20449897750511248,0.8179959100204499,15.337423312883436,17.995910020449898,27.402862985685072,0.6134969325153374,0.6134969325153374,0.0,0.0,0.40899795501022496,0.40899795501022496,0.0,0.40899795501022496,0.0,92.02453987730061,0.0,0.0,0.0,2.2494887525562373,44.45454545454545,4.486707566462168,Facil
ServiciosDeEmpleoCadaComunidad,6.162464985994398,0.5602240896358543,3.361344537815126,4.201680672268908,1.1204481792717087,0.0,0.0,7.8431372549019605,17.92717086834734,47.61904761904762,1.4005602240896358,0.8403361344537815,0.0,0.0,4.481792717086835,1.4005602240896358,0.0,0.2801120448179272,0.0,84.593837535014,0.2801120448179272,1.680672268907563,0.0,1.4005602240896358,39.666666666666664,5.019607843137255,Facil
SistemaCl@avePin,4.265402843601896,0.8293838862559242,4.028436018957346,14.691943127962086,3.4360189573459716,0.35545023696682465,2.3696682464454977,13.033175355450236,16.232227488151658,28.436018957345972,1.4218009478672986,1.6587677725118484,0.0,0.5924170616113744,2.3696682464454977,0.35545023696682465,0.0,0.0,0.0,86.84834123222748,1.3033175355450237,0.9478672985781991,0.0,2.6066350710900474,33.76,4.492890995260663,Facil
SistemaNacionalGarantiaJuvenil,4.651162790697675,2.5839793281653747,0.7751937984496124,11.886304909560723,3.359173126614987,0.7751937984496124,2.0671834625322996,10.077519379844961,16.795865633074936,32.81653746770026,2.842377260981912,0.5167958656330749,0.0,0.7751937984496124,1.0335917312661498,0.0,0.0,1.2919896640826873,0.0,87.33850129198966,0.5167958656330749,0.25839793281653745,0.0,2.0671834625322996,24.1875,4.927648578811369,Facil
SolicitarBorradorDeclaracionRenta,2.4742268041237114,1.443298969072165,1.958762886597938,13.711340206185566,4.948453608247423,0.10309278350515463,1.5463917525773196,14.22680412371134,16.288659793814432,24.742268041237114,6.494845360824742,0.7216494845360825,0.0,0.20618556701030927,1.2371134020618557,0.30927835051546393,0.0,2.783505154639175,0.0,83.6082474226804,0.6185567010309279,0.20618556701030927,0.0,3.2989690721649483,26.944444444444443,4.3051546391752575,Facil
SolicitarCertificadoIRPF,1.337295690936107,0.4457652303120357,4.160475482912333,14.413075780089153,4.011887072808321,0.0,1.9316493313521546,13.075780089153046,12.927191679049034,25.705794947994058,7.726597325408618,0.0,0.0,0.0,1.188707280832095,0.4457652303120357,0.0,2.526002971768202,0.0,77.41456166419019,1.188707280832095,1.485884101040119,0.0,1.337295690936107,13.46,4.50074294205052,Facil
SolicitarInformeVidaLaboralGeneral,6.070549630844955,0.7383100902379,0.9023789991796555,15.176374077112387,4.1017227235438884,0.4922067268252666,2.132895816242822,13.20754716981132,14.356029532403609,25.34864643150123,3.6915504511894994,0.5742411812961444,0.0,0.7383100902379,0.8203445447087777,0.08203445447087777,0.0,0.9023789991796555,0.0,85.56193601312552,1.2305168170631666,0.41017227235438886,0.0,3.0352748154224773,30.475,4.632485643970468,Facil
SubsidioMayores45,3.742690058479532,0.5847953216374269,1.7543859649122806,12.046783625730994,3.508771929824561,0.0,2.1052631578947367,10.409356725146198,18.24561403508772,24.56140350877193,4.795321637426901,1.0526315789473684,0.0,0.5847953216374269,4.093567251461988,0.0,0.0,3.8596491228070176,0.0,82.22222222222223,0.3508771929824561,0.4678362573099415,0.0,2.1052631578947367,31.666666666666668,4.439766081871345,Facil
SubsidioPerdidaPensionIncapacidadPermanente,5.670103092783505,1.2027491408934707,0.6872852233676976,12.371134020618557,3.6082474226804124,0.1718213058419244,3.2646048109965635,9.450171821305842,18.556701030927837,28.1786941580756,3.2646048109965635,0.1718213058419244,0.0,0.3436426116838488,1.8900343642611683,0.0,0.0,1.3745704467353952,0.0,84.02061855670104,0.8591065292096219,0.1718213058419244,0.0,1.8900343642611683,27.714285714285715,4.7285223367697595,Facil
TarjertaMejoraEmpleo,3.1944444444444446,0.9722222222222222,0.9722222222222222,12.63888888888889,3.4722222222222223,0.8333333333333334,0.9722222222222222,11.666666666666666,18.194444444444443,27.916666666666668,2.638888888888889,0.4166666666666667,0.0,0.5555555555555556,1.9444444444444444,0.0,0.0,0.0,0.0,86.11111111111111,0.1388888888888889,0.6944444444444444,0.0,1.8055555555555556,26.666666666666668,4.611111111111111,Facil
TarjetaSanitariaEuropea,5.920114122681883,1.2125534950071326,1.6405135520684737,12.268188302425107,3.4236804564907275,0.21398002853067047,1.4265335235378032,11.768901569186875,13.69472182596291,29.600570613409417,2.710413694721826,0.7132667617689016,0.0,0.7845934379457917,1.4265335235378032,0.21398002853067047,0.0,0.927246790299572,0.0,85.16405135520685,0.7845934379457917,0.28530670470756064,0.0,1.854493580599144,29.829787234042552,4.743223965763195,Facil
TelefonoInformacionSEPE,0.9900990099009901,0.24752475247524752,4.702970297029703,4.207920792079208,0.49504950495049505,0.0,0.24752475247524752,3.217821782178218,6.435643564356436,27.475247524752476,41.584158415841586,0.24752475247524752,0.0,0.24752475247524752,1.9801980198019802,12.871287128712872,0.0,41.08910891089109,0.0,51.23762376237624,0.49504950495049505,1.7326732673267327,0.0,1.4851485148514851,57.714285714285715,4.349009900990099,Facil
TelefonosHaciendaAgenciaTributaria,3.0124426981008514,1.4407334643091028,1.8991486574983627,2.423051735428946,0.6548788474132285,0.13097576948264572,0.19646365422396855,3.7982973149967254,9.692206941715783,31.368696791093647,34.51211525867714,0.7203667321545514,0.0,0.13097576948264572,1.83366077275704,0.45841519318926,0.0,29.60052390307793,0.0,53.43811394891945,1.1132940406024885,0.7858546168958742,0.0,2.0301244269810086,38.175,4.225933202357564,Facil
TrabajadoresParoDerechoVacaciones,7.892777364110201,1.1913626209977661,0.5956813104988831,13.849590469099033,3.8719285182427403,0.22338049143708116,0.8190618019359642,11.913626209977663,18.242740134028296,25.53983618763961,1.4147431124348473,1.1913626209977661,0.0,0.37230081906180196,1.340282948622487,0.0,0.0,0.7446016381236039,0.0,88.45867460908414,0.14892032762472077,0.4467609828741623,0.0,3.2017870439314966,31.976190476190474,4.463886820551005,Facil
TramitesDGT,2.73972602739726,0.547945205479452,2.4657534246575343,12.602739726027398,4.109589041095891,0.547945205479452,1.36986301369863,13.424657534246576,16.164383561643834,26.84931506849315,2.73972602739726,0.821917808219178,0.0,0.0,0.0,0.273972602739726,0.0,0.547945205479452,0.0,87.94520547945206,0.547945205479452,0.547945205479452,0.0,3.5616438356164384,36.5,4.8191780821917805,Facil
TramitesExtranjeriaEnEspaña,5.732484076433121,1.4861995753715498,1.2738853503184713,12.951167728237792,3.397027600849257,0.21231422505307856,1.0615711252653928,11.252653927813164,15.711252653927813,27.388535031847134,5.307855626326964,1.2738853503184713,0.0,0.21231422505307856,2.5477707006369426,0.0,0.0,0.21231422505307856,0.0,84.92569002123142,0.6369426751592356,0.6369426751592356,0.0,1.6985138004246285,52.333333333333336,4.974522292993631,Facil
TramitesHacienda,2.0,3.25,2.25,10.0,4.0,0.75,1.5,10.5,16.25,30.0,3.5,2.75,0.0,0.25,5.0,0.0,0.0,1.75,0.0,82.75,0.25,0.25,0.0,0.75,50.0,5.0325,Facil
TramitesINEM,6.609195402298851,0.5747126436781609,4.597701149425287,5.172413793103448,1.7241379310344827,0.28735632183908044,0.28735632183908044,8.333333333333334,17.528735632183906,33.62068965517241,6.896551724137931,0.5747126436781609,0.0,0.28735632183908044,4.597701149425287,1.1494252873563218,0.0,0.28735632183908044,0.0,80.45977011494253,0.28735632183908044,2.2988505747126435,0.0,2.586206896551724,58.0,4.741379310344827,Facil
VacacionesNoDisfrutadasParo,5.233380480905233,0.14144271570014144,0.7072135785007072,15.700141442715701,3.253182461103253,0.14144271570014144,3.9603960396039604,11.173974540311175,18.104667609618105,22.77227722772277,3.536067892503536,0.14144271570014144,0.0,0.14144271570014144,1.1315417256011315,0.14144271570014144,0.0,1.8387553041018387,0.0,86.28005657708628,1.272984441301273,0.4243281471004243,0.0,3.1117397454031117,32.13636363636363,4.397454031117397,Facil
VerDatosEnLaSeguridadSocial,1.2558869701726845,0.47095761381475665,1.098901098901099,14.442700156985872,3.610675039246468,0.3139717425431711,2.197802197802198,12.71585557299843,13.971742543171114,27.629513343799058,6.750392464678179,0.7849293563579278,0.0,0.3139717425431711,0.3139717425431711,0.3139717425431711,0.0,0.6279434850863422,0.0,81.78963893249608,2.0408163265306123,0.9419152276295133,0.0,1.8838304552590266,23.59259259259259,4.747252747252747,Facil
VidaLaboralFacil,2.285361334156887,0.679431747992588,1.7294626312538603,12.847436689314392,3.026559604694256,0.24706609017912293,1.358863495985176,14.021000617665225,15.25633106856084,26.374305126621373,2.1000617665225447,0.9264978381717109,0.0,0.5558987029030266,1.7912291537986411,0.3705991352686844,0.0,1.358863495985176,0.0,85.85546633724522,0.679431747992588,0.24706609017912293,0.0,1.5441630636195183,23.12857142857143,4.4471896232242125,Facil
